Number,Title,Yardage,Description,TSS,Duration
12,Triathlon Swim Series - Open Water Skills #4,3500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 7x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 9x50 Swim in :35 (CS) on :50 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",70,4200
12,Triathlon Swim Series - Open Water Skills #4,4100.0,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :35 (CS) on :50 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",82,4920
13,Triathlon Swim Series - Open Water Skills #5,2000,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 4x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 3x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",40,2400
13,Triathlon Swim Series - Open Water Skills #5,2200,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 5x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",44,2640
13,Triathlon Swim Series - Open Water Skills #5,2500,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 5x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",50,3000
13,Triathlon Swim Series - Open Water Skills #5,2700,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 6x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",54,3240
13,Triathlon Swim Series - Open Water Skills #5,3000,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 6x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 5x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",60,3600
13,Triathlon Swim Series - Open Water Skills #5,3200,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 7x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 5x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",64,3840
13,Triathlon Swim Series - Open Water Skills #5,3500,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",70,4200
13,Triathlon Swim Series - Open Water Skills #5,3700.0,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",74,4440
14,Triathlon Swim Series - Open Water Skills #6,2000,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 2x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 2x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 2x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",40,2400
14,Triathlon Swim Series - Open Water Skills #6,2200,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",44,2640
14,Triathlon Swim Series - Open Water Skills #6,2500,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",50,3000
14,Triathlon Swim Series - Open Water Skills #6,2700,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",54,3240
14,Triathlon Swim Series - Open Water Skills #6,3000,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",60,3600
14,Triathlon Swim Series - Open Water Skills #6,3200,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",64,3840
14,Triathlon Swim Series - Open Water Skills #6,3500.0,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:11 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :33 (5%) on :50 Cool Down 200 Choice",70,4200
15,Triathlon Swim Series - Open Water Skills #7,2000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5-10s - 2x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 3x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 2x50 Swim in :33 (5%) on :50 2x400 Pull @80%, sighting every 8 strokes - Take 20s 2x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",40,2400
15,Triathlon Swim Series - Open Water Skills #7,2200,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5-10s - 2x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 3x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 2x50 Swim in :33 (5%) on :50 2x400 Pull @80%, sighting every 8 strokes - Take 20s 2x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",44,2640
15,Triathlon Swim Series - Open Water Skills #7,2500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 4x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 3x50 Swim in :33 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",50,3000
15,Triathlon Swim Series - Open Water Skills #7,2700,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 4x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 3x50 Swim in :33 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",54,3240
15,Triathlon Swim Series - Open Water Skills #7,3000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 5x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 3x50 Swim in :33 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",60,3600
15,Triathlon Swim Series - Open Water Skills #7,3200,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 5x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 3x50 Swim in :33 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",64,3840
15,Triathlon Swim Series - Open Water Skills #7,3500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 4x50 Swim in :33 (5%) on :50 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",70,4200
15,Triathlon Swim Series - Open Water Skills #7,3800.0,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :16 (10%) on :30 - 50 in :33 (5%) on :50 - 75 in :52 (CS) on 1:05 Main Set 4x50 Swim in :33 (5%) on :50 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :33 (5%) on :50 Cool Down 100 Choice",76,4560
16,Triathlon Swim Series - Speed and Power #1,2000,Warm Up 500 as: - 300 Swim @50–70% - 2x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 5x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 6x50 Swim in :32 (10%) on :50 2x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 2x25 TARZAN Swim 100 Choice,40,2400
16,Triathlon Swim Series - Speed and Power #1,2200,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 5x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 6x50 Swim in :32 (10%) on :50 3x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,44,2640
16,Triathlon Swim Series - Speed and Power #1,2500,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 6x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 7x50 Swim in :32 (10%) on :50 3x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,50,3000
16,Triathlon Swim Series - Speed and Power #1,2700,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 6x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 8x50 Swim in :32 (10%) on :50 3x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,54,3240
16,Triathlon Swim Series - Speed and Power #1,3000,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 7x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 9x50 Swim in :32 (10%) on :50 3x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,60,3600
16,Triathlon Swim Series - Speed and Power #1,3200,Warm Up 500 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 7x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 9x50 Swim in :32 (10%) on :50 4x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 4x25 TARZAN Swim 100 Choice,64,3840
16,Triathlon Swim Series - Speed and Power #1,3500.0,Warm Up 500 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 8x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 10x50 Swim in :32 (10%) on :50 4x100 Swim in 1:10 (CS) on 1:20 100 EASY Cool Down 4x25 TARZAN Swim 100 Choice,70,4200
17,Triathlon Swim Series - Speed and Power #2,2000,"Warm Up 500 as: - 200 Swim @50–70% - 2x25 Kick – Take 5s - 100 Pull @60–70% - 2x25 FAST Swim – Take 5–10s Drill Set 3x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 9x50 Swim in :33 (5%) on :50 5x25 Swim in :16 (10%) on :30 1x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 7x50 Swim in :33 (5%) on :50 Cool Down 2x25 Press Your Buoy Drill – Take 5s 100 Choice",40,2400
17,Triathlon Swim Series - Speed and Power #2,2200,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 4x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 10x50 Swim in :33 (5%) on :50 5x25 Swim in :16 (10%) on :30 1x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 8x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",44,2640
17,Triathlon Swim Series - Speed and Power #2,2500,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 4x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 11x50 Swim in :33 (5%) on :50 6x25 Swim in :16 (10%) on :30 1x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 9x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",50,3000
17,Triathlon Swim Series - Speed and Power #2,2700,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 5x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 12x50 Swim in :33 (5%) on :50 6x25 Swim in :16 (10%) on :30 2x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 9x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",54,3240
17,Triathlon Swim Series - Speed and Power #2,3000,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 5x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 14x50 Swim in :33 (5%) on :50 7x25 Swim in :16 (10%) on :30 2x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 10x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",60,3600
17,Triathlon Swim Series - Speed and Power #2,3200,"Warm Up 500 as: - 200 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% - 4x25 FAST Swim – Take 5–10s Drill Set 5x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 15x50 Swim in :33 (5%) on :50 7x25 Swim in :16 (10%) on :30 2x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 11x50 Swim in :33 (5%) on :50 Cool Down 4x25 Press Your Buoy Drill – Take 5s 100 Choice",64,3840
17,Triathlon Swim Series - Speed and Power #2,3500.0,"Warm Up 500 as: - 200 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% - 4x25 FAST Swim – Take 5–10s Drill Set 6x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 16x50 Swim in :33 (5%) on :50 8x25 Swim in :16 (10%) on :30 2x100 Swim in 1:10 (CS) on 1:20 200 Swim in 2:22–2:25 (Z2) on 2:35 12x50 Swim in :33 (5%) on :50 Cool Down 4x25 Press Your Buoy Drill – Take 5s 100 Choice",70,4200
18,Triathlon Swim Series - Speed and Power #3,2000,"Warm Up 500 as: - 200 Swim @50-70% - 2x25 Kick - Take 5s - 100 Pull @60-70% - 2x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 3x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 6x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:33–3:37 (Z2) - Take 15s 2x200 Pull, as: - ODDS: @80% - EVENS: Negative split 3x50 Swim in :33 (5%) on :50 Cool Down 1x50 EASY Swim br3 - Take 10s 100 Choice",40,2400
18,Triathlon Swim Series - Speed and Power #3,2200,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 4x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 6x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:33–3:37 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 4x50 Swim in :33 (5%) on :50 Cool Down 1x50 EASY Swim br3 - Take 10s 100 Choice",44,2640
18,Triathlon Swim Series - Speed and Power #3,2500,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 4x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 7x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:33–3:37 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 4x50 Swim in :33 (5%) on :50 Cool Down 1x50 EASY Swim br3 - Take 10s 100 Choice",50,3000
18,Triathlon Swim Series - Speed and Power #3,2700,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 5x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 8x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:33–3:37 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 5x50 Swim in :33 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",54,3240
18,Triathlon Swim Series - Speed and Power #3,3000,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 5x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 9x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 3x300 Swim in 3:33–3:37 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 5x50 Swim in :33 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",60,3600
18,Triathlon Swim Series - Speed and Power #3,3200,"Warm Up 500 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 100 Pull @60-70% - 4x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 5x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 9x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 3x300 Swim in 3:33–3:37 (Z2) - Take 15s 4x200 Pull, as: - ODDS: @80% - EVENS: Negative split 5x50 Swim in :33 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",64,3840
18,Triathlon Swim Series - Speed and Power #3,3500.0,"Warm Up 500 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 100 Pull @60-70% - 4x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 6x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 10x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 3x300 Swim in 3:33–3:37 (Z2) - Take 15s 4x200 Pull, as: - ODDS: @80% - EVENS: Negative split 6x50 Swim in :33 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",70,4200
19,Triathlon Swim Series - Speed and Power #4,2000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 2x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 7x50 Swim in :32 (10%) on :50 100 EASY Pull 3x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 1x200 Paddles @80% - Take 15s Cool Down 2x25 FIST Drill 100 Choice",40,2400
19,Triathlon Swim Series - Speed and Power #4,2200,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 8x50 Swim in :32 (10%) on :50 100 EASY Pull 3x100 Swim on 1:25, as: #1 in 1:11 (Z2) #2 in 1:10 (CS) #3 in 1:07 (5%) #4 in 1:11 (Z2) #5 in 1:03 (10%) 100 EASY Pull 1x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",44,2640
